video_name,clip_num,class
v_kPbae85fofk,417,190
v_9wtMJoqGTg0,332,54
v_AjSFqqfzml0,67,66
v_q66BG9h_7XI,681,164
v_zLF5DSuDixg,866,48
v_vNMBtwYDH9E,388,54
v_OqoUemFpetc,418,46
v_IcfWEKjl_AY,80,132
v_c3lo99rni-o,649,56
v_hXjxOvlNxQM,25,126
v_3xoIXUMqmqA,596,145
v_JWFJGkUKVfk,434,198
v_pn1XDTlNMso,526,43
v_1zyyumIi0iQ,1737,34
v_whwserG3XGc,400,141
v_bNvAqFcKzqU,872,20
v_HPyLSmDjsHY,641,47
v_GsNyn-6DDJM,122,28
v_TS-p15iwQPc,482,17
v_hnwZmUR1FUw,159,63
v_7iPb7mLURVc,415,104
v_rvkVdD2u_yA,108,145
v_TeXm2KTfkzo,460,123
v_a5R0qO5NynU,893,140
v_mcS9LX_P4BA,595,117
v_NOGtIoZbEVg,508,92
v_ZeN0mrRQHg8,477,170
v_j3h8Di7V3nk,201,166
v_8hrRE3_sWXo,854,145
v_8wNsOZHTsj0,261,21
v_X6BHwIJKl-Q,259,94
v_0h45uztur-o,535,53
v_xcDAjcRX93A,320,11
v_tZ6Fjq6SJvQ,623,3
v_N4Z9eYSu2uM,481,192
v_xtmxgih0yIk,725,15
v_P7bvD_CZH5M,727,186
v_mxY7J50ItrU,229,2
v_8IlwMnM_n38,538,83
v_mgmwdQixDXY,553,47
v__3hVtPVXTmg,170,61
v_e6r-A-LAe2E,145,95
v_ObOkhXGu7oY,700,79
v_8VPiqCCOPWg,619,81
v_mwndGBRpOPg,19,84
v_hJ4ZU-FA5XA,635,68
v_2OEc8kPVn_Y,795,97
v_HiEClhlj5_A,482,137
v_YpXe04ALJw4,27,105
v_fFu37ig0pkY,521,104
v_RaYMOYWhba8,571,105
v_ztnt2EYuK3I,21,169
v_UXX8k68S3_g,184,117
v_E29kZvEtOUA,889,74
v_kfW5sm39ZYE,781,118
v_8B3qhnSB7U8,179,72
v_TakNLlCbjvw,156,86
v_jXIKHEsmVl4,111,21
v_qvLFSqPCvn8,591,118
v_eS7ENymCpZE,240,85
v_rjzQD0vwnP0,886,169
v_tOiPx5Veyd8,388,179
v_HRbBaePTCR8,687,195
v_gHhgZ0Bd4H4,804,25
v_PLgcXxX3A2A,632,46
v_GKy0MNJZxDc,139,11
v_oghT33khlYQ,497,196
v_mTsEJFP3W1A,617,101
v_d_z2CA-o13U,544,35
v_SwXGVQXyXkQ,556,68
v_Qm7AL0RjHxI,309,97
v_uklYBuQDwIw,280,181
v_CJKwvmOuhJk,134,71
v_RZr2KLNE6qE,21,188
v_sYpC9oPhmY4,263,128
v_HaprTZfP4sQ,350,53
v_IGXq7a7Jl7s,708,24
v_WSKx2EK_Bqc,663,159
v_pSdlIsd_vZc,269,132
v_soE6TfvOiIo,440,75
v_yWvyLG3kq2I,169,94
v_CcMic7jNIuE,150,10
v_v8Dqgro-f-U,476,175
v_xijxN7XB4d8,878,82
v_bMDyOXygNPM,296,133
v_DBGsPnuwdnU,106,170
v_PLPUWZ7XZDo,435,145
v_agX22QLvOcU,215,44
v_svSM-UqjNWE,178,59
v_FLL06mU-ua8,528,193
v_zQCqzIgIpHI,566,180
v_Pi79Fa4YwDk,143,8
v_JjRSGzdwtc0,468,175
v_QakbOSMJ0AA,555,60
v_Ncfysce-svA,129,92
v_KoeytdNfQ_M,274,125
v_eaR8oEBlYWk,417,80
v_4innF37ifyY,58,81
v_p4cQt5On74M,343,4
v_JvP1O8ZIL3A,854,110
v_KSu59HUet3E,475,156
v_Eq0Ibnq9sYA,145,122
v_2VYZeOa6804,711,30
v_2SnFlGUHKnc,309,104
v_mTDRTiTnsjQ,125,108
v_oj6czGQ830c,694,177
v_XNTy5ZTMqVU,499,172
v_QtCNHRtycmg,331,87
v_EE2nFMHRacg,509,82
v_OM0jqPYx700,111,43
v_UlddctIswqo,594,103
v_5gaobaT6K1A,204,112
v_mrqSaH_FIcs,869,191
v_s24-UW2mnjM,672,173
v_xPnNcv7ErXk,71,193
v_l9XzNcLiMKc,858,149
v_xI4LLnFt6Io,688,33
v_SIHG_BRgn2E,350,65
v_xT7eQmyr1-Y,804,108
v_kH50-giCeDM,111,172
v_tSR4Pj_muN0,142,41
v_AOBkrb8yYS4,336,121
v_CiryRTSYkC4,643,26
v__5VJcnrEgbg,208,63
v_jIsGq431gBs,719,167
v_NW42KGlKi_c,226,115
v_mJQS2T-IVWc,454,131
v_MOH9q_3Z9zg,578,68
v_tu6EkaMa9c8,543,171
v__Rcb5kuhn90,104,163
v_oZjx7F1doGs,541,39
v_BJWL_X79HRc,638,69
v_W5cGKWhOTOU,210,166
v_rHD_vDxPpDA,491,31
v_dh4bxvmrCNs,253,91
v_sYAAXumvtck,419,47
v_MMnTMB6AmuU,559,175
v_qPZBSTNEl78,114,39
v_Ox51OBhM5Ak,118,138
v_qwBFQf5STBA,715,47
v_hog7gGdk4i4,47,188
v_MHAS5TK2eW0,263,79
v_zPZGjZES31A,413,74
v_QQQ7jSVSG3A,783,89
v_KfP205pf7PU,384,146
v_ac1M42uRXS8,441,104
v_hZD-CjWt0Rg,624,133
v_h-lKlgls9OI,185,30
v_D2IDRG8_6To,796,179
v_jsu65VwKf74,454,133
v_uiCkFmebAZs,735,187
v__il2j9UtSe4,31,0
v_uavot-yVwhg,365,31
v_gMwjhe0Njkc,503,13
v_1sA-lEbrgak,217,10
v_0ivHmKR8cUw,343,88
v_I58i4uJkHJ0,494,54
v_beASFdYJFUU,1300,122
v_HafSt7EDin0,668,86
v_FMmrxy3OanA,638,140
v_dSHw52PBi5I,556,81
v_K-PpTJmmjhA,623,9
v_oKaNlV45bB8,356,37
v_kRMskyrrRcA,182,163
v_j0FMv4RDpEk,364,131
v_hgzyQ_jHeJc,445,23
v_BN3ejP3RbkQ,206,38
v_ycBFz2RdgoY,742,84
v_ze6Bu0bcNbg,873,60
v_QXZkejzunpk,265,102
v_rxEQaswh_Uo,222,77
v_x3cOxXOYbwA,137,6
v_Hj_YKQiU-8Y,454,28
v_42i3phJnY4M,192,112
v_x4DuEusRR7Q,58,187
v_8vcO5DRxP6c,760,48
v_WKLLTGbDI7w,296,150
v_huv327wdIU8,423,133
v_sZbkKa2iKrM,185,126
v_q0buJ1CKj-Y,180,92
v_tD-wp39rjnE,104,24
v_ESgcgoYgg0o,540,165
v_akMN3uX51Ws,346,173
v_Ycf5NG0xedg,888,167
v_hQIwXufRVGY,211,75
v_KAbo60mowhw,822,125
v_c-3ed17J3F8,698,77
v_RDC4sqe8xVk,1441,180
v_e0-lO2jb8vo,705,104
v_2hgXJR5QdkU,736,59
v_5qBzjfW-sMs,38,21
v_k7nuduqYOdQ,1464,6
v_MldEr60j33M,95,10
v_yiFKPKXevOU,183,21
v_SO67XxdevPw,238,11
v_Tovbyt_ZiIc,760,110
v_Ok_Tjkob8IA,736,150
v_GwJ9DmiW8dk,362,54
v_R7QwxoVTtE0,269,36
v_S2V2TgLAMKg,73,197
v_knHJztfWFrA,623,38
v_hP8wUI0qdaQ,605,129
v_AEer099-yUM,174,190
v_8QbHeaXOJOA,787,144
v_LQW4hk1FLgw,293,169
v_TvNNx-ZFfDA,854,106
v_8eMjzrhxv2U,284,142
v_oRR1nIUPbjo,760,167
v_RfsugL4sLso,401,37
v_7lv1VOxIng4,875,5
v_6sorAV7KJxA,752,131
v_MWn4qozlaMs,127,90
v_2gc5VDx2xY8,70,113
v_6QImnhUemH0,231,152
v_4rmo35vpG00,225,12
v_FjY3eKNvzug,508,194
v_3cjtV-ldvto,634,103
v_04LdesS7Pxk,692,60
v_Q5qIsUsM_-A,154,163
v_fsz79uPkUSs,745,5
v_mbGDPga031E,280,179
v_rdszlTqxBXs,28,5
v_Damu3T2Yy0M,369,100
v_QEdbqJijx1w,284,165
v_Q2OOxx3RWhY,355,90
v_XToVLTbQEm4,546,44
v_K-pwTH9ubkE,468,65
v_CZp3ZPTQrds,379,60
v_ZQs0S7WwYiM,595,143
v_evXdygHVzNc,247,13
v_Y6rHCVo28kM,538,68
v_gGYje5UGLdY,894,159
v_9-hrNWXnuY8,642,125
v_cNCrFL2l83o,463,88
v_NM4nBojCSwQ,279,9
v_ggw-70xi0dA,27,181
v_LFeoVokXAFY,181,139
v_8wDm37sdBCI,75,80
v_LrwBGQ9B0Vg,389,177
v_xgIxKDm9M38,992,169
v_6VNFwlzQiuc,820,57
v_pMCPCsvxRBw,416,150
v_KKbfCtmIE0o,457,97
v_ryZuSiZNN2o,298,141
v_BUhpWV98EjM,418,116
v_GgfyTMpHfnI,802,110
v_POhazPPwHhQ,482,181
v_XGj9lakgSic,480,16
v_-3Ss9jSRbKk,252,127
v_AS1nLh3xfxI,92,184
v_ru4NMIVZqrg,699,72
v_N7z9_g196z0,699,121
v_zQ4HbFGX7t0,219,197
v_tjDOXnDswdA,167,163
v_zJquKzopJuI,59,32
v_NzRNlTfyYtI,224,129
v_j4YrzUjxAp8,118,45
v_HD4aY4ATCFY,477,29
v_57J-q04z1Hs,81,104
v_R4yz8nXO5hI,364,73
v_nuqxJvTbG9w,113,95
v_hrpRVbLRoJ4,759,51
v_55sP2yXNFxY,743,162
v_zQFC5vNZ_Qs,115,193
v__f0S0vQZ9JM,446,150
v_AH-3mF6wWhU,456,144
v_Kz6I9Zx5E_0,663,34
v_VmD2k_dtddc,301,69
v_FaKQvJBhMPg,265,171
v_COx5Bf0PsQs,267,150
v_PZ4miMXdjHE,293,185
v_G5mKcPzVMG4,218,196
v_m5T_w1mhWgY,793,197
v_9peoWGfb9jc,472,197
v_zKYqEsVfEnU,457,127
v_ceDvPX6hP_U,425,145
v_N_o9Qp0FLVY,208,66
v_Z8QrA66UVzI,650,36
v_aGu-FfGDdVI,740,115
v__Yt94ffXcCE,300,198
v_TnOdqLQPQA4,184,40
v_VNMj5YKHEsY,710,161
v_T8P52q1gCNA,307,103
v_k2U1lOpLqdk,421,122
v_Vc4NSwtI5jM,88,136
v_bNwrAuu0qiQ,641,99
v_uavao6fYoMM,573,133
v_VRS48f5tj_c,595,38
v_hjtGItcwkQA,293,85
v_2cUJTeArPsI,52,193
v_b-ex8bAnl5U,637,158
v_GHmxFOXP1Q0,222,72
v_yo3s6V19YtQ,691,58
v_xq7Gr0FUwpo,834,196
v_PzERiygIpkg,269,50
v_kRBqJhxfWHc,298,32
v_UU8a7vp6tgY,125,124
v_jMQgOcM9vZA,556,161
v_RW7LEc-Ykh8,187,23
v_vRf9sof3dwU,236,140
v_M_hfBH8xEig,240,44
v_oXFKaTlg3p0,608,196
v__ucD-3rUWWE,402,94
v_yDWOqabreoU,236,139
v_0_IShglbOQ4,293,123
v_LlgGMRw16UY,682,148
v_ZjuM-Xv_jqY,300,31
v_N6HUPyM5m2o,31,6
v_dot-t-Nen_k,397,69
v_Yxsw5nTf4Dg,592,140
v_ez9uLqGV7AA,578,148
v_G4tUTpJV-so,216,97
v_50MmJszF2XM,560,34
v_hj88A5tvA0Y,719,181
v_3ddoLUFrGsE,375,5
v_wV2c3sdctbs,188,166
v_EbqurNRxneE,127,199
v_VpfLfFtu0d8,512,29
v_VGVIaQuhdcI,113,156
v_qBvQjv1XyfQ,287,61
v_68oJj9QktGg,679,112
v_pOO6H6d5SXI,546,98
v_Q7R3ajucvyE,891,165
v_KaicDn9WDUo,1532,78
v_vLJz4a4NvRI,390,158
v_I-C_fOUaknA,69,147
v_i3H8cucgXEc,704,173
v_vWsPUB8dQMU,333,118
v_Lo0EQXmaeXM,294,134
v_huKjjvCG0EE,390,121
v_Ckkf840HZE4,659,195
v_jzGsvw5Douk,580,171
v_fL8Gzk7ALxQ,383,116
v_5fgJ5vWTcSQ,561,148
v_2yjRePOzYq4,132,42
v_o1R8glzh0As,852,171
v_HdgVytIzu4s,569,93
v_CpxGRgJgRPA,695,53
v_USCVBB97pOc,542,120
v_cC3dwwPPHKE,284,9
v_yuxoNmlNcc8,548,192
v_fMRgMeDs9Ck,191,60
v_2CfCDcCuOO4,271,125
v_kDz85hnSKdo,115,94
v_G0vkQmcalvk,163,160
v_HM3Rd5ZcME8,1688,182
v_BTG82umu8Ug,94,64
v_Y34oqcxYmWc,821,3
v_5c1zqvr3yKM,249,120
v_qoSn8oUMBSE,642,105
v_XtqTatsTGNY,398,132
v_l_Y_Xns6SpE,203,162
v_AUwam1VhQm0,326,132
v_8bX1g0mefzM,524,77
v_02V8Hz-M6BM,171,128
v_jml_hnhjltg,482,55
v_YCHmXwLhs3A,639,101
v_Zk4Ewz3v6aQ,463,194
v_LxntXVcMxtc,117,17
v_kO_4QDNExkY,132,108
v_2jHMUtvWP_0,85,156
v_sO7ZGxFwbm8,874,24
v_tEAEFVJGGG0,551,191
v_9A0BwCxAKAg,863,36
v_g-l5CI29DPQ,427,86
v_2pJTak2Qz8Q,888,180
v_H306mUUJ5BE,666,18
v_ojVY8I3GPa4,620,112
v_r_n1PfHvKI4,527,144
v_AuVL_nkYXw0,847,129
v_TDwSu2nfSXw,423,83
v_brrf2inGs7E,48,50
v_4_3m_-SGzXw,522,137
v_fqoEZaCd7hU,297,92
v_x8yuq2i72eo,9,127
v_16g-sBraeKE,673,47
v_ZdgWC6Jk2Nk,177,184
v_feYYvRmqCgI,122,113
v_sY7m7E-sAYc,509,155
v_oijpI0s_R04,636,3
v_b7fs8OAJzQk,116,196
v_Oyi0X-rwUg8,16,126
v_iCveBOc8JzM,40,199
v_D9DdNf-TIO8,235,12
v_K0e_DdvGP54,91,134
v_aj1ole7T9hc,111,74
v_rDWa3Z2IaIw,829,14
v_rHWOESWciSc,70,155
v_QTfz_zprGcQ,542,25
v_jOUwMAGYImE,557,25
v_AYhduTuI_zM,715,38
v_jPLJAYnjsBw,755,57
v_uu4_cV49pMI,55,176
v_LI3wIHFQkAk,250,38
v_oY1y_UONCGg,603,45
v_IeMeu-7QihI,284,195
v_rZ8tVgFyY84,469,50
v_IWuiVS3-Z7k,448,35
v_fllAtkXf7pw,134,0
v_zwQYVBQnn4o,505,6
v_YED3l3gkrk4,498,47
v_MleVjHU-wI8,868,53
v_r0685Fhcfjs,238,184
v_BbeZ2t__2iA,33,0
v_Q0UzDeDra3U,673,118
v_YdfWewUrcTw,1396,52
v_BH9zsAu6OMQ,423,42
v_2RpAv3irv1c,603,110
v_Mu8-AwcMqaw,546,110
v_An_CpsJkJMM,103,22
v_0e7-mNDgIXw,609,180
v_nn__PD7zCcs,127,156
v_nOxKfRwdf2w,852,78
v_dKwPfFN7DpM,337,76
v_Jy9kiITFsjI,331,112
v_VToS7Ma-V4g,152,42
v_sS1Zh8mqMOE,403,100
v_6-P9SRNbwac,361,111
v_0p3JN4KJsUs,363,78
v_tCkHrK6mRME,386,125
v_tGuPkIKGIK4,352,12
v_19fGZFUE7yE,419,158
v_eg3oZ4XCEKk,691,176
v_NVNUT5iwLtw,315,80
v_bghOBRA0z-Y,764,18
v_VEwZJ-5u_Xs,573,144
v_08ItAtlb60Q,238,102
v_9LraB2HBC0g,687,66
v_3kcGcDv0NOw,274,13
v_JZDTcGPKw2w,730,51
v__IlyE43ZUH8,861,36
v_leJM3mgm_gU,11,95
v_JJ0jtr07EGE,303,170
v_zjbxaEVgzyE,190,185
v_d6uMS_ZgMg4,330,25
v_3C00m8lkJi0,161,184
v_vlBzrnOuW9U,105,95
v_nDG3MsnLE20,226,122
v_KcSo4p-hhBs,337,68
v_f9Bo4yVcnDE,241,21
v_dFSGN8U8EnA,317,199
v_qpVPY6w9Fp0,876,111
v_B39pJK4FU1o,164,86
v_bd3Df5_QMNw,180,37
v_Hc7A90HiA28,549,192
v_f4k-dKaEZog,21,69
v_HWymkBdgm1M,448,65
v_Kdf1HhynNx8,433,134
v_rbnlUn4UNSk,746,177
v_i1s-HuRTr5k,515,166
v_lx5Yfoj7Gk8,151,137
v_UOF3w4T-bBE,59,66
v_FoPNGc6Lg8k,450,54
v_i9Yxt2k2aWg,104,127
v_cvuSpqwxRYE,156,112
v_cdiazgshHuc,193,15
v_YJxqF6aSs7s,549,167
v_jQgAdClKvDE,725,195
v_56McYSkE4uQ,90,163
v_ZmVy3gSaKv0,394,62
v_u3B3M17akWU,106,138
v_EBOT5e2xAoQ,367,64
v_YotaXgC6Ee8,412,62
v_MFlYmFZ7xlo,29,152
v_rDGbxMgkt7w,708,1
v_sY8TfKQHe5w,103,117
v_ZIHD-3iWCrE,215,120
v_afL6f_pwgMs,451,171
v_lKCDcLEby-Y,417,192
v_mGLCCohSA0A,508,147
v_MyqWp3ipXxA,819,117
v_jXZ6WVxXgLA,46,168
v_AF6tasHTW-8,216,175
v_1SdH6HFnOZA,383,105
v_lb-TlBtrKcU,638,91
v_BcflqWdlBjI,12,21
v_KxWvKN_kGMY,318,115
v_-xQvJmC2jhk,354,115
v_DXG4djsPk7s,59,84
v_2-xMWBQA7iM,278,194
v_b1uGF3c3Vz4,266,120
v_2zQk4ZEfzf4,140,76
v_wIK83guBfM0,137,117
v_t3UI2gjo8X8,244,30
v_l5HNvNpRTpk,644,29
v_k4a5XXRYKK4,167,69
v_VEXswbPrwxE,294,112
v_xdl0lyO9ub0,830,10
v_V_rril47Z5Q,615,104
v_kv8lsSjfguI,449,125
v_Yr6Oyltj6Eo,161,64
v_v13d7g_uUXM,626,10
v_uzgIBU9arcU,90,188
v_qXUdnj4VN80,468,140
v_sz1772O9AUM,282,136
v_FDIYymZEFi0,92,50
v_XkWO7aqcC8Y,576,147
v_Ci__IRtoMOo,780,170
v_2-h36nfbFK8,676,183
v_7845vSLQoG8,106,153
v_84x9A9xyLcE,415,84
v_Nc71GzZhAHE,797,180
v_jxAZc0VgG4w,372,42
v_0O589B9zr84,429,80
v_VLg5XqBRorY,695,151
v_8dhDEj0Dd5s,490,104
v_gPjH9C9wdJw,687,92
v_7MWDmMh3zyA,67,171
v_XqmMZs2-3ZI,390,103
v_eUvvxpAK3_8,562,31
v_4bw6ocN0jGU,486,196
v_RZFU1gXLqDs,518,170
v_7n9It_jjaBg,155,41
v__vVKdZM5Cy8,399,27
v_xbEI98IA-XU,415,145
v_7IfBJgi3WCE,57,123
v_HEuC9ZEY91E,453,182
v_chLoV5zQxVA,732,144
v_32-Bxdbf3mQ,109,74
v_6kBo1TR--dk,463,176
v_tJbScqVWPsU,625,52
v_t6Hc2tHRrs4,450,102
v_ptukoEe5jvI,561,27
v_npzRJiGHc9c,131,14
v_eMNvlcxXZj8,407,79
v_6FPoGGaox4g,103,132
v_C6DH4l7fop0,108,103
v_GyLX64aJY80,718,29
v_Q1mh4F0L8Ec,832,15
v_IGamNJ5yIh4,144,105
v_SIeV0DPSpHQ,657,184
v_AvjExlAl18I,463,3
v_SA2GomtZkvE,603,98
v_B-nlhZ0RR4A,341,6
v_5x1diXJ8gME,224,4
v_vaqswUFfvMY,43,10
v_4xmQoAK3QNc,338,8
v_KCxa27MM7Cg,138,47
v_n913aoCh1IQ,294,181
v_VJyNbaAz6Xs,1252,183
v_eD2SW7ibzmM,603,1
v_6_XA3oKwwzU,349,104
v_saShR7NwjMg,602,50
v_FkQ1V0V_XCs,890,47
v_oTKYejnHLtE,212,20
v_mQ9e5RyHE_k,349,109
v_TSIz-6s4OeY,225,9
v_rAuz_Pf3lp8,652,171
v_LHewj6shKGw,267,64
v_F8pv5rFrEm4,315,79
v_ahOnhEvMgq0,233,26
v_SI0GumzxYt4,499,85
v_ePqfnkzAQjQ,509,57
v_6HyNydVIji4,699,38
v_oD5lGBt7U7g,789,101
v_E1b_DF716Q4,400,90
v_p-JFdMUWVvU,134,122
v_GVn7MSMHXxk,175,125
v_tr1sNwRTMd8,329,42
v_5kXIZCs22l8,328,68
v_8xYzQMbI5fM,282,131
v_a0bj_vVpK9s,186,182
v__eanWnL3FtM,446,172
v_1ATBCBUgflA,253,43
v_yXH7GcOduNo,269,76
v_-BVpaPkee2I,359,25
v_dbLtukGqkhI,240,144
v_w9LRKWLmw0A,269,152
v_gTh9bd9yV9E,586,5
v_wrn5qM9aVeo,505,56
v_JNBWPj42n-g,539,53
v_AQ2-EcbX4dE,54,15
v_23ApAC123aQ,499,136
v_SB08N4L6Ujw,497,2
v_G836MDBhEpg,227,88
v_IJ2m8Bi3LVE,749,165
v_NkvwL_M_lDg,295,159
v__Hi9gQEaT-Q,58,75
v_Ufm19cvrxGs,591,101
v_Fz1NCLAB8bA,458,60
v__EKqIcXdW04,201,145
v_YbD0P8dH6Oc,160,185
v_9-xf_gylOR0,141,153
v_KnI7IWbLWmE,605,33
v_Mgy7IRETxSk,658,128
v_scapZQe6_Iw,669,8
v_fPbVku8Ssyw,19,111
v_YCdPa5gJYmc,114,76
v_aRZd3O6-PKw,365,139
v_4X8raZBOzvM,362,33
v_l0Sz7dqLzqs,547,81
v_-G8N5FxjZbw,363,33
v_4ZyPBOe4P0U,472,99
v_sRgBK2_nb0I,197,23
v_eNq-jGrQuV0,640,141
v_epqnpUCVLK8,196,127
v_AdFg_21LRg4,774,112
v_ObqrS-ZONKM,380,70
v_UfYMJBu4HI0,359,147
v_lsIiSTG2pn4,154,27
v_WP8YccCA2Jc,275,169
v_wS_T-RMSSCE,224,30
v_9K97gmkVbyQ,525,53
v_91ozOcjKl5M,582,56
v_5aTek77vxBA,161,80
v_TF591ByrGYk,192,11
v_D5EgASje8MQ,426,98
v_41xqneu4_RA,376,93
v_rC24UspQv14,854,139
v_9S9hPRDwi24,29,121
v_-ntEh6HpeX0,865,119
v_iJahVlx_yDE,371,182
v_dF2p3CMDe_g,455,116
v_M4DcibAnW_E,248,186
v_VZ2CPdIPa30,719,41
v_cJyl4yqFuK0,178,22
v_Np43Q2E8GCE,56,143
v_R_EnlXwBvtA,702,63
v_WSGXoKV9vLs,487,88
v_y7R4iEhqx9A,144,32
v_Lx_FcKpTZIw,287,50
v_zJKedNWsZKY,356,194
v_F6BJoTLozoc,1451,89
v_lO1r4df9uUc,354,196
v_5WCgpt2bEJw,48,163
v_D5iU1Qfy-wk,691,97
v_nhky9RGjzwc,99,100
v_yXzLQU_jS44,683,165
v_NqYEX8tUjYg,809,183
v_PQkambF3iEk,249,118
v_LvbM6zv8XVc,688,70
v_LYrqEz_vttQ,532,12
v_DfpUMDpSbS4,881,6
v_15Yf7NIDLtM,483,124
v_ecVUPpBNpdA,263,100
v_PV5Y3NeR5yQ,596,140
v_edbczrXeEOk,322,62
v_STwMeZMg_aA,36,194
v_rVYuVW9tB3U,248,185
v_yVJGQI5MBIk,356,116
v_6SWx37_Byzs,125,70
v_QgzpNg0Ponc,536,52
v_eSyrFLhr3b0,382,16
v_-YVhOi8vt_Q,79,163
v_T9JSNxOyUQA,853,171
v_C1vhQIJtLsw,135,164
v_259K1wC2IMk,445,152
v_hFtmkU7wdx4,327,42
v_xS-F-9E3xKk,266,100
v_uJbM9KQBXak,714,181
v_JhiX65Okpt0,681,116
v_VFUk9WX8y5w,588,148
v_MSjSXzk2k50,437,152
v_vw64k9rIi_g,56,22
v_Q9Fw56ZvXq4,47,71
v_l5uaH-Qydxk,358,193
v_g_cdSUwwk8Y,434,108
v_2UjVfKEcj4g,476,31
v_sW_iLVVMF4w,632,108
v_tQT-iQIv-KY,341,54
v_Wiu7FVCc6DA,398,35
v_ZREEgMgSz_o,134,22
v_3N1tbv5Z6Kk,455,3
v_U7x4eGLBITE,579,182
v_NuSM8LfLR90,241,104
v_D7aa0iuPlKc,390,128
v_CIQ-mnURg9E,658,16
v_wBODR3P39Nw,420,14
v_WGzUnE043iA,314,115
v_VA8SXILXTj0,806,150
v__Mz7KEe_mz0,669,148
v_h9LI_6eBzw4,574,115
v_APuN4vwgKJ4,784,103
v_UcnzlGqUEyA,177,60
v_Ke5MPiv-wrY,407,96
v_DjyO6zWUiDw,116,71
v_Wr_Eu2M7U9E,683,137
v_P5Sg_kACPRM,47,7
v_fjGqWAxenL0,145,198
v_1f8iBakydSI,50,194
v_BKrUkWSo4Ig,647,82
v_r9xmgB116dE,767,148
v_V9LQVhq2ePE,439,143
v_0dgmG3h9RLA,145,33
v_DJyfOeZc2lI,153,190
v_VkJ03vm8FJk,283,38
v_OG7-gtjRaEg,505,192
v_j59UZGZtuNg,49,62
v_b-p57jzkrQI,46,151
v_sxf0x55Cvb4,34,115
v_JgHubY5Vw3Y,536,49
v_qcA3mFHfo84,223,19
v_FKl0077EUoY,212,178
v_78WY5lXk42A,640,137
v_FnrvqpjHe6I,715,133
v_BnAG37ecNbA,263,66
v_lIqAkmaXnXg,687,154
v__7JooVc_sCQ,777,102
v_seScyTd2XSc,296,119
v_9hR1MHvXGv8,419,58
v_qbGml8XLhz8,621,97
v_taHfD8TFfX4,19,8
v_iYdbam6e8cI,704,173
v_LkwkGj27pP8,98,153
v_H-PhEsI9njQ,185,179
v_pHAIrx_cRFU,543,178
v_vgO3mzJGbSI,608,72
v_zOcXA1S_VPI,594,44
v_QGZN8aXpXHU,463,68
v_AIxxMCcmIgM,311,195
v_BJGACTBaU_Y,52,139
v_-Rv7tGWehRE,73,164
v_qmar8pDP5co,526,185
v_MlkXsUDCoww,191,123
v_dnJJWt0SBTc,657,130
v_GG3JgE6hy4g,396,174
v_Ygy-zufAejI,216,181
v_5MnHirHxqkA,740,9
v_VAKQMtYrl4I,272,75
v_-5Yp-vToI2E,347,78
v_qhsK94t7x7w,882,112
v_2Mw-3jScc0M,705,195
v_4UIAc9irBLs,188,187
v_hgTgOjkcvpc,57,121
v_xcrGhwE7R5E,561,56
v_cdHBwzbNI5Y,98,104
v_gBTnWp9VLz4,778,183
v__K88UOvtQPk,167,20
v_z60D7p37Lws,301,139
v_N0mNYZaCJoQ,118,114
v_k_bvz0NHKBo,632,106
v_44r5SAczrOg,164,163
v_yNwdhK5UKec,566,18
v_RDCZQ0nWIPc,431,173
v_py4ekPd5G_k,266,171
v_u1grT0O81Qg,496,130
v_gdi_m9LjRAw,389,191
v_j6S6eWSeGr0,192,153
v_QOlSCBRmfWY,515,78
v_GAEavSUmQRk,674,20
v_fMVKdmMVixQ,568,97
v_5K6oT9zBjVE,541,119
v_Kmk0IVi2Xu4,665,159
v_jSxu2GOiBO0,682,180
v_DVlDRG0SxG8,198,94
v_sHx5UcQQ1kU,737,178
v_OyV4eki18GE,288,95
v_E50d5qFvzOI,491,3
v_hRMSh7vUmGY,435,10
v_yeQDfh6K6Sc,152,59
v_-jl_v7zi17A,801,129
v_9PqYL4zTnxY,517,175
v_kUlwaBYvyBI,798,43
v_J3NhT51f0To,723,82
v_J0EWvkkxh5o,199,81
v_9WDvq8LXrxU,58,77
v_dE1NAofn3ks,85,122
v_nsdB1r31-70,272,188
v_pS-BoCsMcpQ,491,30
v_7e035QnLp0c,658,181
v_v8XN1ajGeIw,474,45
v_Ga-204sSRoc,143,131
v_6iwKUJUUlaQ,42,86
v_pJEOK1DbTfU,58,61
v_YMSMASHyl2Y,576,135
v_dGHCQVdC27c,253,156
v_a2Xwx37YbhE,162,125
v_QrsOyEw4_7k,614,165
v_xR9VOguQeKM,779,19
v_Le6fNx5IWRI,503,23
v_2WeG8QGOfcI,795,1
v_hbipKjS0G7w,457,48
v_E4PIKUW4v0k,150,67
v_3CJW0qBwwx4,472,136
v_BhxKjirVF4Y,396,25
v_sTtFSpelQk4,391,115
v_HsfrvjsaIDU,80,191
v_1KKVWzCwRSA,463,183
v_5zCY_vezHaU,1262,52
v_ufgYKCfK2Vk,674,104
v_S5kuckj4Ud4,717,118
v_MeGHSbUpM-U,858,85
v_FutaoYIC4Ok,61,173
v_1LrEiYVd3qg,683,40
v_4r0qYLCucEI,800,118
v_jCd-VeMUwRg,601,177
v_w8LDUu66JWI,598,34
v_FJZTNJ0LuJ4,438,149
v_YRRcCaxIoR4,303,19
v_h8cXVe6N6Oc,6,28
v_Jo3R272P8eM,478,93
